"time","Mass.s","Mass.v","der(Mass.s)","der(Mass.v)","Mass.a","Mass.flange_a.s","Mass.flange_b.f","Mass.flange_b.s","Spring.f","Spring.s_rel","Fixed.flange.f","Mass.flange_a.f","Spring.flange_a.f","Spring.flange_b.f","Spring.flange_b.s"
0.404,0.8375805466291247,2.118211919988758,2.118211919988758,0.08120972668543763,0.08120972668543763,-0.1624194533708753,0,1.837580546629125,-0.1624194533708753,-0.1624194533708753,-0.1624194533708753,0.1624194533708753,0.1624194533708753,-0.1624194533708753,-0.1624194533708753
0.406,0.8418171287705853,2.118372245598487,2.118372245598487,0.07909143561470733,0.07909143561470733,-0.1581828712294147,0,1.841817128770585,-0.1581828712294147,-0.1581828712294147,-0.1581828712294147,0.1581828712294147,0.1581828712294147,-0.1581828712294147,-0.1581828712294147
0.408,0.846054027514761,2.11852833421484,2.11852833421484,0.0769729862426195,0.0769729862426195,-0.153945972485239,0,1.846054027514761,-0.153945972485239,-0.153945972485239,-0.153945972485239,0.153945972485239,0.153945972485239,-0.153945972485239,-0.153945972485239
0.41,0.8502912343928617,2.118680185507495,2.118680185507495,0.07485438280356915,0.07485438280356915,-0.1497087656071383,0,1.850291234392862,-0.1497087656071383,-0.1497087656071383,-0.1497087656071383,0.1497087656071383,0.1497087656071383,-0.1497087656071383,-0.1497087656071383
0.412,0.8545287409352549,2.118827799154076,2.118827799154076,0.07273562953237256,0.07273562953237256,-0.1454712590647451,0,1.854528740935255,-0.1454712590647451,-0.1454712590647451,-0.1454712590647451,0.1454712590647451,0.1454712590647451,-0.1454712590647451,-0.1454712590647451
0.414,0.8587665386714661,2.118971174840147,2.118971174840147,0.07061673066426694,0.07061673066426694,-0.1412334613285339,0,1.858766538671466,-0.1412334613285339,-0.1412334613285339,-0.1412334613285339,0.1412334613285339,0.1412334613285339,-0.1412334613285339,-0.1412334613285339
0.416,0.8630046191301795,2.119110312259217,2.119110312259217,0.06849769043491027,0.06849769043491027,-0.1369953808698205,0,1.863004619130179,-0.1369953808698205,-0.1369953808698205,-0.1369953808698205,0.1369953808698205,0.1369953808698205,-0.1369953808698205,-0.1369953808698205
0.418,0.8672429738392371,2.11924521111274,2.11924521111274,0.06637851308038145,0.06637851308038145,-0.1327570261607629,0,1.867242973839237,-0.1327570261607629,-0.1327570261607629,-0.1327570261607629,0.1327570261607629,0.1327570261607629,-0.1327570261607629,-0.1327570261607629
0.42,0.8714815943256395,2.119375871110114,2.119375871110114,0.06425920283718023,0.06425920283718023,-0.1285184056743605,0,1.87148159432564,-0.1285184056743605,-0.1285184056743605,-0.1285184056743605,0.1285184056743605,0.1285184056743605,-0.1285184056743605,-0.1285184056743605
0.422,0.8757204721155452,2.119502291968675,2.119502291968675,0.06213976394222742,0.06213976394222742,-0.1242795278844548,0,1.875720472115545,-0.1242795278844548,-0.1242795278844548,-0.1242795278844548,0.1242795278844548,0.1242795278844548,-0.1242795278844548,-0.1242795278844548
0.424,0.8799595987342708,2.119624473413709,2.119624473413709,0.06002020063286462,0.06002020063286462,-0.1200404012657292,0,1.879959598734271,-0.1200404012657292,-0.1200404012657292,-0.1200404012657292,0.1200404012657292,0.1200404012657292,-0.1200404012657292,-0.1200404012657292
0.426,0.8841989657062914,2.119742415178443,2.119742415178443,0.05790051714685429,0.05790051714685429,-0.1158010342937086,0,1.884198965706291,-0.1158010342937086,-0.1158010342937086,-0.1158010342937086,0.1158010342937086,0.1158010342937086,-0.1158010342937086,-0.1158010342937086
0.428,0.8884385645552403,2.119856117004046,2.119856117004046,0.05578071772237986,0.05578071772237986,-0.1115614354447597,0,1.88843856455524,-0.1115614354447597,-0.1115614354447597,-0.1115614354447597,0.1115614354447597,0.1115614354447597,-0.1115614354447597,-0.1115614354447597
0.43,0.8926783868039089,2.119965578639633,2.119965578639633,0.05366080659804556,0.05366080659804556,-0.1073216131960911,0,1.892678386803909,-0.1073216131960911,-0.1073216131960911,-0.1073216131960911,0.1073216131960911,0.1073216131960911,-0.1073216131960911,-0.1073216131960911
0.432,0.8969184239742467,2.120070799842262,2.120070799842262,0.05154078801287665,0.05154078801287665,-0.1030815760257533,0,1.896918423974247,-0.1030815760257533,-0.1030815760257533,-0.1030815760257533,0.1030815760257533,0.1030815760257533,-0.1030815760257533,-0.1030815760257533
0.434,0.9011586675873616,2.120171780376932,2.120171780376932,0.04942066620631919,0.04942066620631919,-0.09884133241263837,0,1.901158667587362,-0.09884133241263837,-0.09884133241263837,-0.09884133241263837,0.09884133241263837,0.09884133241263837,-0.09884133241263837,-0.09884133241263837
0.436,0.9053991091635197,2.12026852001659,2.12026852001659,0.04730044541824013,0.04730044541824013,-0.09460089083648027,0,1.90539910916352,-0.09460089083648027,-0.09460089083648027,-0.09460089083648027,0.09460089083648027,0.09460089083648027,-0.09460089083648027,-0.09460089083648027
0.438,0.9096397402221451,2.120361018542122,2.120361018542122,0.04518012988892744,0.04518012988892744,-0.09036025977785489,0,1.909639740222145,-0.09036025977785489,-0.09036025977785489,-0.09036025977785489,0.09036025977785489,0.09036025977785489,-0.09036025977785489,-0.09036025977785489
0.44,0.9138805522818202,2.120449275742363,2.120449275742363,0.0430597238590899,0.0430597238590899,-0.08611944771817981,0,1.91388055228182,-0.08611944771817981,-0.08611944771817981,-0.08611944771817981,0.08611944771817981,0.08611944771817981,-0.08611944771817981,-0.08611944771817981
0.442,0.9181215368602857,2.120533291414083,2.120533291414083,0.04093923156985713,0.04093923156985713,-0.08187846313971425,0,1.918121536860286,-0.08187846313971425,-0.08187846313971425,-0.08187846313971425,0.08187846313971425,0.08187846313971425,-0.08187846313971425,-0.08187846313971425
0.444,0.9223626854744406,2.120613065362005,2.120613065362005,0.03881865726277972,0.03881865726277972,-0.07763731452555944,0,1.92236268547444,-0.07763731452555944,-0.07763731452555944,-0.07763731452555944,0.07763731452555944,0.07763731452555944,-0.07763731452555944,-0.07763731452555944
0.446,0.9266039896403415,2.120688597398789,2.120688597398789,0.03669800517982924,0.03669800517982924,-0.07339601035965848,0,1.926603989640342,-0.07339601035965848,-0.07339601035965848,-0.07339601035965848,0.07339601035965848,0.07339601035965848,-0.07339601035965848,-0.07339601035965848
0.448,0.9308454408732042,2.120759887345041,2.120759887345041,0.0345772795633979,0.0345772795633979,-0.0691545591267958,0,1.930845440873204,-0.0691545591267958,-0.0691545591267958,-0.0691545591267958,0.0691545591267958,0.0691545591267958,-0.0691545591267958,-0.0691545591267958
0.45,0.935087030687402,2.120826935029311,2.120826935029311,0.03245648465629902,0.03245648465629902,-0.06491296931259805,0,1.935087030687402,-0.06491296931259805,-0.06491296931259805,-0.06491296931259805,0.06491296931259805,0.06491296931259805,-0.06491296931259805,-0.06491296931259805
0.452,0.9393287505964664,2.12088974028809,2.12088974028809,0.03033562470176682,0.03033562470176682,-0.06067124940353363,0,1.939328750596466,-0.06067124940353363,-0.06067124940353363,-0.06067124940353363,0.06067124940353363,0.06067124940353363,-0.06067124940353363,-0.06067124940353363
0.454,0.9435705921130872,2.120948302965817,2.120948302965817,0.02821470394345638,0.02821470394345638,-0.05642940788691275,0,1.943570592113087,-0.05642940788691275,-0.05642940788691275,-0.05642940788691275,0.05642940788691275,0.05642940788691275,-0.05642940788691275,-0.05642940788691275
0.456,0.9478125467491129,2.121002622914869,2.121002622914869,0.02609372662544357,0.02609372662544357,-0.05218745325088714,0,1.947812546749113,-0.05218745325088714,-0.05218745325088714,-0.05218745325088714,0.05218745325088714,0.05218745325088714,-0.05218745325088714,-0.05218745325088714
0.458,0.9520546060155494,2.121052699995571,2.121052699995571,0.02397269699222532,0.02397269699222532,-0.04794539398445063,0,1.952054606015549,-0.04794539398445063,-0.04794539398445063,-0.04794539398445063,0.04794539398445063,0.04794539398445063,-0.04794539398445063,-0.04794539398445063
0.46,0.9562967614225614,2.121098534076189,2.121098534076189,0.02185161928871932,0.02185161928871932,-0.04370323857743863,0,1.956296761422561,-0.04370323857743863,-0.04370323857743863,-0.04370323857743863,0.04370323857743863,0.04370323857743863,-0.04370323857743863,-0.04370323857743863
0.462,0.9605390044794716,2.121140125032934,2.121140125032934,0.0197304977602642,0.0197304977602642,-0.0394609955205284,0,1.960539004479472,-0.0394609955205284,-0.0394609955205284,-0.0394609955205284,0.0394609955205284,0.0394609955205284,-0.0394609955205284,-0.0394609955205284
0.464,0.9647813266947606,2.12117747274996,2.12117747274996,0.01760933665261971,0.01760933665261971,-0.03521867330523942,0,1.96478132669476,-0.03521867330523942,-0.03521867330523942,-0.03521867330523942,0.03521867330523942,0.03521867330523942,-0.03521867330523942,-0.03521867330523942
0.466,0.9690237195760678,2.121210577119363,2.121210577119363,0.01548814021196609,0.01548814021196609,-0.03097628042393219,0,1.969023719576068,-0.03097628042393219,-0.03097628042393219,-0.03097628042393219,0.03097628042393219,0.03097628042393219,-0.03097628042393219,-0.03097628042393219
0.468,0.9732661746301906,2.121239438041187,2.121239438041187,0.0133669126849047,0.0133669126849047,-0.02673382536980939,0,1.97326617463019,-0.02673382536980939,-0.02673382536980939,-0.02673382536980939,0.02673382536980939,0.02673382536980939,-0.02673382536980939,-0.02673382536980939
0.47,0.9775086833630843,2.121264055423412,2.121264055423412,0.01124565831845786,0.01124565831845786,-0.02249131663691573,0,1.977508683363084,-0.02249131663691573,-0.02249131663691573,-0.02249131663691573,0.02249131663691573,0.02249131663691573,-0.02249131663691573,-0.02249131663691573
0.472,0.9817512372798627,2.121284429181969,2.121284429181969,0.009124381360068656,0.009124381360068656,-0.01824876272013731,0,1.981751237279863,-0.01824876272013731,-0.01824876272013731,-0.01824876272013731,0.01824876272013731,0.01824876272013731,-0.01824876272013731,-0.01824876272013731
0.474,0.9859938278847977,2.12130055924073,2.12130055924073,0.007003086057601138,0.007003086057601138,-0.01400617211520228,0,1.985993827884798,-0.01400617211520228,-0.01400617211520228,-0.01400617211520228,0.01400617211520228,0.01400617211520228,-0.01400617211520228,-0.01400617211520228
0.476,0.9902364466813196,2.121312445531508,2.121312445531508,0.004881776659340198,0.004881776659340198,-0.009763553318680396,0,1.99023644668132,-0.009763553318680396,-0.009763553318680396,-0.009763553318680396,0.009763553318680396,0.009763553318680396,-0.009763553318680396,-0.009763553318680396
0.478,0.9944790851720166,2.121320087994062,2.121320087994062,0.002760457413991724,0.002760457413991724,-0.005520914827983447,0,1.994479085172017,-0.005520914827983447,-0.005520914827983447,-0.005520914827983447,0.005520914827983447,0.005520914827983447,-0.005520914827983447,-0.005520914827983447
0.48,0.9987217348586351,2.121323486576094,2.121323486576094,0.0006391325706824325,0.0006391325706824325,-0.001278265141364865,0,1.998721734858635,-0.001278265141364865,-0.001278265141364865,-0.001278265141364865,0.001278265141364865,0.001278265141364865,-0.001278265141364865,-0.001278265141364865
0.482,1.00296438724208,2.121322641233252,2.121322641233252,-0.001482193621040184,-0.001482193621040184,0.002964387242080369,0,2.002964387242081,0.002964387242080369,0.002964387242080369,0.002964387242080369,-0.002964387242080369,-0.002964387242080369,0.002964387242080369,0.002964387242080369
0.484,1.007207033822414,2.121317551929121,2.121317551929121,-0.003603516911207194,-0.003603516911207194,0.007207033822414388,0,2.007207033822414,0.007207033822414388,0.007207033822414388,0.007207033822414388,-0.007207033822414388,-0.007207033822414388,0.007207033822414388,0.007207033822414388
0.486,1.011449666874195,2.121308223938256,2.121308223938256,-0.005724833437097288,-0.005724833437097288,0.01144966687419458,0,2.011449666874195,0.01144966687419458,0.01144966687419458,0.01144966687419458,-0.01144966687419458,-0.01144966687419458,0.01144966687419458,0.01144966687419458
0.488,1.015692277581173,2.121294655088197,2.121294655088197,-0.007846138790586599,-0.007846138790586599,0.0156922775811732,0,2.015692277581173,0.0156922775811732,0.0156922775811732,0.0156922775811732,-0.0156922775811732,-0.0156922775811732,0.0156922775811732,0.0156922775811732
0.49,1.019934857105368,2.12127684307153,2.12127684307153,-0.009967428552683955,-0.009967428552683955,0.01993485710536791,0,2.019934857105368,0.01993485710536791,0.01993485710536791,0.01993485710536791,-0.01993485710536791,-0.01993485710536791,0.01993485710536791,0.01993485710536791
0.492,1.024177396949558,2.121254787925221,2.121254787925221,-0.01208869847477911,-0.01208869847477911,0.02417739694955823,0,2.024177396949558,0.02417739694955823,0.02417739694955823,0.02417739694955823,-0.02417739694955823,-0.02417739694955823,0.02417739694955823,0.02417739694955823
0.494,1.028419888615806,2.121228489695039,2.121228489695039,-0.01420994430790301,-0.01420994430790301,0.02841988861580602,0,2.028419888615806,0.02841988861580602,0.02841988861580602,0.02841988861580602,-0.02841988861580602,-0.02841988861580602,0.02841988861580602,0.02841988861580602
0.496,1.032662323605457,2.121197948435555,2.121197948435555,-0.01633116180272842,-0.01633116180272842,0.03266232360545684,0,2.032662323605457,0.03266232360545684,0.03266232360545684,0.03266232360545684,-0.03266232360545684,-0.03266232360545684,0.03266232360545684,0.03266232360545684
0.498,1.03690469341914,2.121163164210139,2.121163164210139,-0.01845234670957008,-0.01845234670957008,0.03690469341914016,0,2.03690469341914,0.03690469341914016,0.03690469341914016,0.03690469341914016,-0.03690469341914016,-0.03690469341914016,0.03690469341914016,0.03690469341914016
0.5,1.041146989556769,2.121124137090961,2.121124137090961,-0.02057349477838444,-0.02057349477838444,0.04114698955676888,0,2.041146989556769,0.04114698955676888,0.04114698955676888,0.04114698955676888,-0.04114698955676888,-0.04114698955676888,0.04114698955676888,0.04114698955676888
0.502,1.045389203517539,2.121080867158995,2.121080867158995,-0.02269460175876969,-0.02269460175876969,0.04538920351753939,0,2.045389203517539,0.04538920351753939,0.04538920351753939,0.04538920351753939,-0.04538920351753939,-0.04538920351753939,0.04538920351753939,0.04538920351753939
0.504,1.049631326799932,2.121033354504013,2.121033354504013,-0.02481566339996588,-0.02481566339996588,0.04963132679993176,0,2.049631326799932,0.04963132679993176,0.04963132679993176,0.04963132679993176,-0.04963132679993176,-0.04963132679993176,0.04963132679993176,0.04963132679993176
0.506,1.05387335090171,2.120981599224589,2.120981599224589,-0.02693667545085476,-0.02693667545085476,0.05387335090170953,0,2.05387335090171,0.05387335090170953,0.05387335090170953,0.05387335090170953,-0.05387335090170953,-0.05387335090170953,0.05387335090170953,0.05387335090170953
0.508,1.05811526731992,2.120925601428098,2.120925601428098,-0.02905763365995984,-0.02905763365995984,0.05811526731991967,0,2.05811526731992,0.05811526731991967,0.05811526731991967,0.05811526731991967,-0.05811526731991967,-0.05811526731991967,0.05811526731991967,0.05811526731991967
0.51,1.062357067550893,2.120865361230716,2.120865361230716,-0.03117853377544633,-0.03117853377544633,0.06235706755089265,0,2.062357067550892,0.06235706755089265,0.06235706755089265,0.06235706755089265,-0.06235706755089265,-0.06235706755089265,0.06235706755089265,0.06235706755089265
0.512,1.066598743090243,2.120800878757418,2.120800878757418,-0.03329937154512153,-0.03329937154512153,0.06659874309024305,0,2.066598743090243,0.06659874309024305,0.06659874309024305,0.06659874309024305,-0.06659874309024305,-0.06659874309024305,0.06659874309024305,0.06659874309024305
0.514,1.070840285432868,2.120732154141984,2.120732154141984,-0.03542014271643423,-0.03542014271643423,0.07084028543286847,0,2.070840285432868,0.07084028543286847,0.07084028543286847,0.07084028543286847,-0.07084028543286847,-0.07084028543286847,0.07084028543286847,0.07084028543286847
0.516,1.07508168607295,2.12065918752699,2.12065918752699,-0.03754084303647487,-0.03754084303647487,0.07508168607294974,0,2.07508168607295,0.07508168607294974,0.07508168607294974,0.07508168607294974,-0.07508168607294974,-0.07508168607294974,0.07508168607294974,0.07508168607294974
0.518,1.079322936503953,2.120581979063816,2.120581979063816,-0.03966146825197636,-0.03966146825197636,0.07932293650395272,0,2.079322936503953,0.07932293650395272,0.07932293650395272,0.07932293650395272,-0.07932293650395272,-0.07932293650395272,0.07932293650395272,0.07932293650395272
0.52,1.083564028218625,2.120500528912642,2.120500528912642,-0.0417820141093127,-0.0417820141093127,0.08356402821862541,0,2.083564028218626,0.08356402821862541,0.08356402821862541,0.08356402821862541,-0.08356402821862541,-0.08356402821862541,0.08356402821862541,0.08356402821862541
0.522,1.087804952708999,2.120414837242448,2.120414837242448,-0.0439024763544994,-0.0439024763544994,0.0878049527089988,0,2.087804952708999,0.0878049527089988,0.0878049527089988,0.0878049527089988,-0.0878049527089988,-0.0878049527089988,0.0878049527089988,0.0878049527089988
0.524,1.09204570146639,2.120324904231017,2.120324904231017,-0.04602285073319501,-0.04602285073319501,0.09204570146639002,0,2.09204570146639,0.09204570146639002,0.09204570146639002,0.09204570146639002,-0.09204570146639002,-0.09204570146639002,0.09204570146639002,0.09204570146639002
0.526,1.096286265981397,2.120230730064932,2.120230730064932,-0.0481431329906985,-0.0481431329906985,0.096286265981397,0,2.096286265981397,0.096286265981397,0.096286265981397,0.096286265981397,-0.096286265981397,-0.096286265981397,0.096286265981397,0.096286265981397
0.528,1.100526637743903,2.120132314939575,2.120132314939575,-0.05026331887195146,-0.05026331887195146,0.1005266377439029,0,2.100526637743903,0.1005266377439029,0.1005266377439029,0.1005266377439029,-0.1005266377439029,-0.1005266377439029,0.1005266377439029,0.1005266377439029
0.53,1.104766808243074,2.12002965905913,2.12002965905913,-0.05238340412153686,-0.05238340412153686,0.1047668082430737,0,2.104766808243074,0.1047668082430737,0.1047668082430737,0.1047668082430737,-0.1047668082430737,-0.1047668082430737,0.1047668082430737,0.1047668082430737
0.532,1.109006768967359,2.119922762636584,2.119922762636584,-0.05450338448367953,-0.05450338448367953,0.1090067689673591,0,2.109006768967359,0.1090067689673591,0.1090067689673591,0.1090067689673591,-0.1090067689673591,-0.1090067689673591,0.1090067689673591,0.1090067689673591
0.534,1.113246511404493,2.119811625893721,2.119811625893721,-0.05662325570224647,-0.05662325570224647,0.1132465114044929,0,2.113246511404493,0.1132465114044929,0.1132465114044929,0.1132465114044929,-0.1132465114044929,-0.1132465114044929,0.1132465114044929,0.1132465114044929
0.536,1.117486027041491,2.11969624906113,2.11969624906113,-0.05874301352074562,-0.05874301352074562,0.1174860270414912,0,2.117486027041491,0.1174860270414912,0.1174860270414912,0.1174860270414912,-0.1174860270414912,-0.1174860270414912,0.1174860270414912,0.1174860270414912
0.538,1.121725307364655,2.119576632378197,2.119576632378197,-0.06086265368232735,-0.06086265368232735,0.1217253073646547,0,2.121725307364655,0.1217253073646547,0.1217253073646547,0.1217253073646547,-0.1217253073646547,-0.1217253073646547,0.1217253073646547,0.1217253073646547
0.54,1.125964343859568,2.119452776093112,2.119452776093112,-0.06298217192978384,-0.06298217192978384,0.1259643438595677,0,2.125964343859568,0.1259643438595677,0.1259643438595677,0.1259643438595677,-0.1259643438595677,-0.1259643438595677,0.1259643438595677,0.1259643438595677
0.542,1.130203128011097,2.119324680462864,2.119324680462864,-0.06510156400554856,-0.06510156400554856,0.1302031280110971,0,2.130203128011097,0.1302031280110971,0.1302031280110971,0.1302031280110971,-0.1302031280110971,-0.1302031280110971,0.1302031280110971,0.1302031280110971
0.544,1.134441651303395,2.119192345753243,2.119192345753243,-0.06722082565169729,-0.06722082565169729,0.1344416513033946,0,2.134441651303395,0.1344416513033946,0.1344416513033946,0.1344416513033946,-0.1344416513033946,-0.1344416513033946,0.1344416513033946,0.1344416513033946
0.546,1.138679905219894,2.119055772238841,2.119055772238841,-0.06933995260994719,-0.06933995260994719,0.1386799052198944,0,2.138679905219894,0.1386799052198944,0.1386799052198944,0.1386799052198944,-0.1386799052198944,-0.1386799052198944,0.1386799052198944,0.1386799052198944
0.548,1.142917881243315,2.118914960203049,2.118914960203049,-0.07145894062165736,-0.07145894062165736,0.1429178812433147,0,2.142917881243315,0.1429178812433147,0.1429178812433147,0.1429178812433147,-0.1429178812433147,-0.1429178812433147,0.1429178812433147,0.1429178812433147
0.55,1.147155570855657,2.11876990993806,2.11876990993806,-0.07357778542782867,-0.07357778542782867,0.1471555708556573,0,2.147155570855658,0.1471555708556573,0.1471555708556573,0.1471555708556573,-0.1471555708556573,-0.1471555708556573,0.1471555708556573,0.1471555708556573
0.552,1.151392965538208,2.118620621744869,2.118620621744869,-0.07569648276910401,-0.07569648276910401,0.151392965538208,0,2.151392965538208,0.151392965538208,0.151392965538208,0.151392965538208,-0.151392965538208,-0.151392965538208,0.151392965538208,0.151392965538208
0.554,1.155630056771535,2.118467095933271,2.118467095933271,-0.07781502838576726,-0.07781502838576726,0.1556300567715345,0,2.155630056771535,0.1556300567715345,0.1556300567715345,0.1556300567715345,-0.1556300567715345,-0.1556300567715345,0.1556300567715345,0.1556300567715345
0.556,1.15986683603549,2.11830933282186,2.11830933282186,-0.07993341801774523,-0.07993341801774523,0.1598668360354905,0,2.159866836035491,0.1598668360354905,0.1598668360354905,0.1598668360354905,-0.1598668360354905,-0.1598668360354905,0.1598668360354905,0.1598668360354905
0.5580000000000001,1.164103294809211,2.118147332738034,2.118147332738034,-0.08205164740460558,-0.08205164740460558,0.1641032948092112,0,2.164103294809211,0.1641032948092112,0.1641032948092112,0.1641032948092112,-0.1641032948092112,-0.1641032948092112,0.1641032948092112,0.1641032948092112
0.5600000000000001,1.168339424571116,2.117981096017988,2.117981096017988,-0.08416971228555803,-0.08416971228555803,0.1683394245711161,0,2.168339424571116,0.1683394245711161,0.1683394245711161,0.1683394245711161,-0.1683394245711161,-0.1683394245711161,0.1683394245711161,0.1683394245711161
0.5620000000000001,1.172575216798908,2.117810623006723,2.117810623006723,-0.08628760839945415,-0.08628760839945415,0.1725752167989083,0,2.172575216798908,0.1725752167989083,0.1725752167989083,0.1725752167989083,-0.1725752167989083,-0.1725752167989083,0.1725752167989083,0.1725752167989083
0.5639999999999999,1.176810662969574,2.117635914058036,2.117635914058036,-0.08840533148478724,-0.08840533148478724,0.1768106629695745,0,2.176810662969574,0.1768106629695745,0.1768106629695745,0.1768106629695745,-0.1768106629695745,-0.1768106629695745,0.1768106629695745,0.1768106629695745
0.5659999999999999,1.181045754559385,2.117456969534528,2.117456969534528,-0.09052287727969244,-0.09052287727969244,0.1810457545593849,0,2.181045754559385,0.1810457545593849,0.1810457545593849,0.1810457545593849,-0.1810457545593849,-0.1810457545593849,0.1810457545593849,0.1810457545593849
0.5679999999999999,1.185280487969691,2.117273790382418,2.117273790382418,-0.0926402439848456,-0.0926402439848456,0.1852804879696912,0,2.185280487969691,0.1852804879696912,0.1852804879696912,0.1852804879696912,-0.1852804879696912,-0.1852804879696912,0.1852804879696912,0.1852804879696912
0.57,1.189514855615804,2.117086377091658,2.117086377091658,-0.09475742780790219,-0.09475742780790219,0.1895148556158044,0,2.189514855615804,0.1895148556158044,0.1895148556158044,0.1895148556158044,-0.1895148556158044,-0.1895148556158044,0.1895148556158044,0.1895148556158044
0.572,1.193748844074138,2.116894729479709,2.116894729479709,-0.09687442203706875,-0.09687442203706875,0.1937488440741375,0,2.193748844074138,0.1937488440741375,0.1937488440741375,0.1937488440741375,-0.1937488440741375,-0.1937488440741375,0.1937488440741375,0.1937488440741375
0.574,1.197982444857835,2.116698847949011,2.116698847949011,-0.09899122242891745,-0.09899122242891745,0.1979824448578349,0,2.197982444857835,0.1979824448578349,0.1979824448578349,0.1979824448578349,-0.1979824448578349,-0.1979824448578349,0.1979824448578349,0.1979824448578349
0.576,1.202215649480003,2.116498732910887,2.116498732910887,-0.1011078247400016,-0.1011078247400016,0.2022156494800031,0,2.202215649480003,0.2022156494800031,0.2022156494800031,0.2022156494800031,-0.2022156494800031,-0.2022156494800031,0.2022156494800031,0.2022156494800031
0.578,1.206448449453711,2.116294384785536,2.116294384785536,-0.1032242247268554,-0.1032242247268554,0.2064484494537109,0,2.206448449453711,0.2064484494537109,0.2064484494537109,0.2064484494537109,-0.2064484494537109,-0.2064484494537109,0.2064484494537109,0.2064484494537109
0.58,1.210680836291987,2.116085804002039,2.116085804002039,-0.1053404181459937,-0.1053404181459937,0.2106808362919874,0,2.210680836291988,0.2106808362919874,0.2106808362919874,0.2106808362919874,-0.2106808362919874,-0.2106808362919874,0.2106808362919874,0.2106808362919874
0.582,1.214912801507823,2.115872990998356,2.115872990998356,-0.1074564007539117,-0.1074564007539117,0.2149128015078234,0,2.214912801507824,0.2149128015078234,0.2149128015078234,0.2149128015078234,-0.2149128015078234,-0.2149128015078234,0.2149128015078234,0.2149128015078234
0.584,1.219144336614171,2.11565594622133,2.11565594622133,-0.1095721683070853,-0.1095721683070853,0.2191443366141705,0,2.21914433661417,0.2191443366141705,0.2191443366141705,0.2191443366141705,-0.2191443366141705,-0.2191443366141705,0.2191443366141705,0.2191443366141705
0.586,1.223375433123943,2.11543467012668,2.11543467012668,-0.1116877165619713,-0.1116877165619713,0.2233754331239426,0,2.223375433123943,0.2233754331239426,0.2233754331239426,0.2233754331239426,-0.2233754331239426,-0.2233754331239426,0.2233754331239426,0.2233754331239426
0.588,1.227606082550014,2.115209163179007,2.115209163179007,-0.1138030412750072,-0.1138030412750072,0.2276060825500144,0,2.227606082550015,0.2276060825500144,0.2276060825500144,0.2276060825500144,-0.2276060825500144,-0.2276060825500144,0.2276060825500144,0.2276060825500144
0.59,1.231836276405222,2.114979425851792,2.114979425851792,-0.1159181382026111,-0.1159181382026111,0.2318362764052222,0,2.231836276405222,0.2318362764052222,0.2318362764052222,0.2318362764052222,-0.2318362764052222,-0.2318362764052222,0.2318362764052222,0.2318362764052222
0.592,1.236066006202363,2.114745458627397,2.114745458627397,-0.1180330031011816,-0.1180330031011816,0.2360660062023632,0,2.236066006202363,0.2360660062023632,0.2360660062023632,0.2360660062023632,-0.2360660062023632,-0.2360660062023632,0.2360660062023632,0.2360660062023632
0.594,1.240295263454197,2.114507261997059,2.114507261997059,-0.1201476317270984,-0.1201476317270984,0.2402952634541968,0,2.240295263454197,0.2402952634541968,0.2402952634541968,0.2402952634541968,-0.2402952634541968,-0.2402952634541968,0.2402952634541968,0.2402952634541968
0.596,1.244524039673443,2.114264836460902,2.114264836460902,-0.1222620198367215,-0.1222620198367215,0.2445240396734429,0,2.244524039673443,0.2445240396734429,0.2445240396734429,0.2445240396734429,-0.2445240396734429,-0.2445240396734429,0.2445240396734429,0.2445240396734429
0.598,1.248752326372784,2.114018182527924,2.114018182527924,-0.1243761631863918,-0.1243761631863918,0.2487523263727835,0,2.248752326372784,0.2487523263727835,0.2487523263727835,0.2487523263727835,-0.2487523263727835,-0.2487523263727835,0.2487523263727835,0.2487523263727835
0.6,1.252980115064862,2.113767300716007,2.113767300716007,-0.1264900575324308,-0.1264900575324308,0.2529801150648616,0,2.252980115064862,0.2529801150648616,0.2529801150648616,0.2529801150648616,-0.2529801150648616,-0.2529801150648616,0.2529801150648616,0.2529801150648616
0.602,1.257207397262281,2.113512191551912,2.113512191551912,-0.1286036986311406,-0.1286036986311406,0.2572073972622813,0,2.257207397262281,0.2572073972622813,0.2572073972622813,0.2572073972622813,-0.2572073972622813,-0.2572073972622813,0.2572073972622813,0.2572073972622813
0.604,1.261434164477608,2.113252855571278,2.113252855571278,-0.1307170822388042,-0.1307170822388042,0.2614341644776084,0,2.261434164477608,0.2614341644776084,0.2614341644776084,0.2614341644776084,-0.2614341644776084,-0.2614341644776084,0.2614341644776084,0.2614341644776084
0.606,1.26566040822337,2.112989293318625,2.112989293318625,-0.1328302041116851,-0.1328302041116851,0.2656604082233702,0,2.26566040822337,0.2656604082233702,0.2656604082233702,0.2656604082233702,-0.2656604082233702,-0.2656604082233702,0.2656604082233702,0.2656604082233702
0.608,1.269886120012055,2.112721505347354,2.112721505347354,-0.1349430600060275,-0.1349430600060275,0.269886120012055,0,2.269886120012055,0.269886120012055,0.269886120012055,0.269886120012055,-0.269886120012055,-0.269886120012055,0.269886120012055,0.269886120012055
0.61,1.274111291356113,2.112449492219747,2.112449492219747,-0.1370556456780565,-0.1370556456780565,0.274111291356113,0,2.274111291356113,0.274111291356113,0.274111291356113,0.274111291356113,-0.274111291356113,-0.274111291356113,0.274111291356113,0.274111291356113
